data fato,cidade,ocorrencias,vitimas_total,idade_media_vitima,furtos,roubos,homicidios,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa,vento_velocidade
2023-10-03,passo fundo,53,52.0,41.93478260869565,9,1,0,0.0,27.8,10.0,18.9,77.0,3.2
2023-10-04,passo fundo,57,58.0,44.06122448979592,10,1,1,105.6,24.7,15.3,20.0,88.5,3.8
2023-10-05,passo fundo,44,38.0,33.77777777777778,7,1,0,0.4,22.9,13.2,18.049999999999997,74.4,1.5
2023-10-06,passo fundo,48,46.0,40.73684210526316,6,2,0,0.0,20.2,12.7,16.45,90.8,2.3
2023-10-07,passo fundo,44,39.0,42.810810810810814,5,1,0,62.0,19.1,17.0,18.05,95.8,2.8
2023-10-08,passo fundo,45,39.0,41.51428571428571,8,2,0,4.6,18.6,13.1,15.850000000000001,92.7,3.4
2023-10-09,passo fundo,54,49.0,39.976190476190474,7,0,0,0.0,23.2,13.0,18.1,81.8,2.9
2023-10-10,passo fundo,49,36.0,41.22857142857143,9,3,0,0.0,27.3,13.0,20.15,73.8,4.2
2023-10-11,passo fundo,36,30.0,37.724137931034484,6,0,0,0.0,20.5,16.1,18.3,90.6,3.2
2023-10-12,passo fundo,36,30.0,35.51851851851852,10,1,0,0.0,17.0,11.7,14.35,84.85,3.4333333333333336
2023-10-13,passo fundo,45,39.0,40.486486486486484,5,0,0,0.0,16.8,11.05,15.600000000000001,79.1,3.6666666666666665
2023-10-14,passo fundo,33,27.0,38.15384615384615,6,0,0,0.0,23.3,10.4,16.85,71.1,3.9
2023-10-15,passo fundo,46,37.0,40.51428571428571,7,2,1,0.0,26.6,13.7,20.15,75.2,3.9
2023-10-16,passo fundo,40,36.0,42.0,9,3,0,0.6,21.1,16.4,18.75,90.8,4.6
2023-10-17,passo fundo,41,34.0,41.38709677419355,8,0,0,115.0,17.7,16.5,17.1,95.6,4.279999999999999
2023-10-18,passo fundo,57,47.0,38.02325581395349,11,0,0,86.25,20.8,16.15,18.337500000000002,84.3,3.96
2023-10-19,passo fundo,46,43.0,43.888888888888886,8,1,0,57.5,23.9,15.8,19.575000000000003,73.0,3.6399999999999997
2023-10-20,passo fundo,50,44.0,39.30952380952381,9,0,0,28.75,27.0,15.45,20.8125,61.7,3.32
2023-10-21,passo fundo,42,46.0,39.25714285714286,9,1,0,0.0,29.0,15.1,22.05,74.4,3.0
2023-10-22,passo fundo,44,39.0,38.891891891891895,12,0,0,0.0,29.3,15.6,22.45,72.5,4.4
2023-10-23,passo fundo,47,46.0,39.61904761904762,6,1,0,0.0,24.8,18.9,21.85,79.3,3.0
2023-10-24,passo fundo,35,35.0,41.5,6,0,0,0.0,25.0,15.8,20.4,84.0,1.9
2023-10-25,passo fundo,51,47.0,36.825,7,0,0,0.0,25.2,16.4,20.799999999999997,71.5,2.3
2023-10-26,passo fundo,57,51.0,40.45652173913044,12,0,0,0.0,25.3,11.0,18.15,63.3,2.5
2023-10-27,passo fundo,54,50.0,37.28888888888889,14,3,0,0.0,27.2,13.9,20.55,73.6,4.4
2023-10-28,passo fundo,46,40.0,38.47222222222222,8,2,0,28.2,20.2,17.0,18.6,92.9,4.5
2023-10-29,passo fundo,44,41.0,34.89473684210526,7,1,0,27.6,28.5,16.4,22.45,76.2,2.4
2023-10-30,passo fundo,52,51.0,41.38636363636363,6,2,1,53.6,23.9,15.9,19.9,90.2,3.0
2023-10-31,passo fundo,46,49.0,43.23809523809524,13,1,0,7.6,24.1,16.3,20.200000000000003,85.5,3.3
2023-11-01,passo fundo,44,41.0,42.125,7,0,0,0.0,28.1,15.0,21.55,79.0,3.7
2023-11-02,passo fundo,40,36.0,44.15151515151515,8,2,0,36.0,21.1,16.1,18.6,89.5,5.1
2023-11-03,passo fundo,30,27.0,35.74074074074074,7,0,1,44.8,18.6,16.3,17.450000000000003,90.8,4.7
2023-11-04,passo fundo,45,42.0,35.473684210526315,9,0,0,5.8,17.0,9.2,13.1,77.0,3.2
2023-11-05,passo fundo,45,44.0,34.48780487804878,6,0,1,0.0,25.9,7.7,16.8,61.8,2.3
2023-11-06,passo fundo,55,52.0,37.869565217391305,11,2,0,0.0,30.1,12.8,21.450000000000003,54.8,3.0
2023-11-07,passo fundo,60,58.0,39.15686274509804,16,2,0,0.0,32.2,15.0,23.6,51.3,3.9
2023-11-08,passo fundo,43,43.0,40.91891891891892,3,1,0,0.0,33.6,17.6,25.6,59.8,4.1
2023-11-09,passo fundo,56,48.0,40.361702127659576,8,1,0,66.8,25.0,18.1,21.55,83.4,3.5
2023-11-10,passo fundo,51,51.0,40.38636363636363,8,2,1,2.6,29.6,16.9,23.25,77.2,3.2
2023-11-11,passo fundo,56,59.0,36.16981132075472,6,1,0,0.0,34.6,20.5,27.55,70.0,6.7
2023-11-12,passo fundo,57,53.0,39.31818181818182,12,1,0,0.0,33.6,20.2,26.9,76.0,4.5
2023-11-13,passo fundo,62,60.0,37.160714285714285,10,2,0,30.6,20.9,17.4,19.15,91.8,3.6
2023-11-14,passo fundo,42,36.0,40.08571428571429,10,0,0,15.0,19.0,17.3,18.15,92.6,2.6
2023-11-15,passo fundo,42,37.0,39.22222222222222,6,3,1,6.2,22.5,16.8,19.65,92.3,3.5
2023-11-16,passo fundo,52,46.0,44.83720930232558,11,2,0,94.8,23.2,18.3,20.75,93.5,2.3
2023-11-17,passo fundo,46,47.0,41.15909090909091,14,0,0,31.6,21.3,18.8,20.05,95.5,3.2
2023-11-18,passo fundo,44,39.0,42.10526315789474,11,1,0,61.0,22.9,16.5,19.7,94.2,2.5
2023-11-19,passo fundo,46,44.0,40.4,10,3,0,24.4,26.6,12.0,19.3,73.9,2.1
2023-11-20,passo fundo,43,36.0,40.26470588235294,9,1,0,0.0,29.9,14.5,22.2,56.7,2.8
2023-11-21,passo fundo,52,48.0,42.0,10,2,0,0.0,31.5,17.4,24.45,65.4,3.3
2023-11-22,passo fundo,54,52.0,40.4375,11,2,1,20.6,24.9,19.5,22.2,88.6,2.6
2023-11-23,passo fundo,51,54.0,42.17777777777778,12,0,1,45.6,24.1,16.2,20.15,82.7,4.1
2023-11-24,passo fundo,47,47.0,44.30232558139535,5,4,0,0.0,25.3,13.6,19.45,60.4,4.0
2023-11-25,passo fundo,72,62.0,38.258620689655174,12,3,1,0.0,27.9,13.4,20.65,57.0,4.0
2023-11-26,passo fundo,49,43.0,40.13513513513514,9,0,0,0.0,29.2,16.6,22.9,58.8,3.2
2023-11-27,passo fundo,47,46.0,38.48780487804878,3,2,0,0.0,25.7,17.5,21.6,71.8,3.3
2023-11-28,passo fundo,43,40.0,41.91891891891892,11,1,0,27.2,22.5,17.4,19.95,94.5,2.9
2023-11-29,passo fundo,35,37.0,38.96875,5,0,0,20.2,30.1,19.5,24.8,79.4,2.6
2023-11-30,passo fundo,64,60.0,37.660377358490564,7,1,0,0.0,32.6,17.6,25.1,70.5,2.2
2023-12-01,passo fundo,51,47.0,38.348837209302324,9,1,0,0.0,35.9,19.8,27.85,61.0,3.2
2023-12-02,passo fundo,52,47.0,41.21951219512195,8,0,0,0.0,34.9,22.3,28.6,73.3,2.8
2023-12-03,passo fundo,40,40.0,38.111111111111114,8,2,0,7.4,31.6,19.8,25.700000000000003,81.1,2.9
2023-12-04,passo fundo,43,35.0,42.96969696969697,6,1,0,83.8,21.1,18.7,19.9,90.8,5.4
2023-12-05,passo fundo,47,41.0,42.810810810810814,6,3,0,0.0,24.3,17.2,20.75,81.9,4.7
2023-12-06,passo fundo,60,61.0,46.645833333333336,13,4,0,5.8,26.5,19.5,23.0,84.9,4.2
2023-12-07,passo fundo,49,43.0,36.92307692307692,11,0,0,45.2,22.2,19.5,20.85,93.5,2.7
2023-12-08,passo fundo,41,34.0,35.233333333333334,9,1,0,8.0,22.5,14.5,18.5,78.7,3.3
2023-12-09,passo fundo,52,49.0,38.48780487804878,8,1,0,0.0,26.5,12.9,19.7,73.0,4.0
2023-12-10,passo fundo,37,28.0,36.75,9,2,1,0.2,22.5,17.0,19.75,84.6,4.4
2023-12-11,passo fundo,57,55.0,41.708333333333336,10,1,0,2.6,28.0,16.2,22.1,74.2,2.0
2023-12-12,passo fundo,47,47.0,39.38095238095238,10,2,0,0.0,31.1,16.9,24.0,66.4,3.5
2023-12-13,passo fundo,47,45.0,35.857142857142854,6,2,0,0.0,30.1,18.2,24.15,63.2,3.4
2023-12-14,passo fundo,49,40.0,42.775,7,1,0,0.0,33.0,20.9,26.95,66.4,3.1
2023-12-15,passo fundo,48,39.0,40.41025641025641,9,2,0,0.0,37.0,21.2,29.1,66.9,4.0
2023-12-16,passo fundo,42,48.0,36.84615384615385,3,1,1,2.8,32.6,20.3,26.450000000000003,76.5,2.9
2023-12-17,passo fundo,56,59.0,38.19607843137255,8,1,1,0.0,36.1,20.0,28.05,61.2,3.0
2023-12-18,passo fundo,53,50.0,38.72093023255814,7,3,0,0.0,34.2,22.4,28.3,69.1,2.7
2023-12-19,passo fundo,47,45.0,39.0,6,0,0,7.6,26.4,19.9,23.15,86.5,3.7
2023-12-20,passo fundo,43,45.0,40.07692307692308,3,2,0,0.0,26.0,19.5,22.75,80.0,3.3
2023-12-21,passo fundo,54,56.0,37.16,4,1,1,0.4,29.4,19.0,24.2,66.4,3.0
2023-12-22,passo fundo,49,47.0,40.0,5,0,0,0.0,32.5,19.4,25.95,69.7,1.9
2023-12-23,passo fundo,47,48.0,43.78048780487805,7,1,0,10.6,29.1,17.4,23.25,80.0,3.0
2023-12-24,passo fundo,32,30.0,38.92307692307692,6,0,0,0.6,30.1,17.8,23.950000000000003,80.6,2.1
2023-12-25,passo fundo,50,46.0,36.92857142857143,9,1,0,4.2,25.6,18.4,22.0,84.7,3.6
2023-12-26,passo fundo,47,53.0,46.19047619047619,7,1,0,0.2,25.2,16.1,20.65,64.5,2.3
2023-12-27,passo fundo,45,40.0,37.91891891891892,8,0,0,0.0,28.1,12.5,20.3,55.0,3.0
2023-12-28,passo fundo,49,44.0,42.53846153846154,7,0,1,0.0,32.6,16.8,24.700000000000003,58.7,4.2
2023-12-29,passo fundo,40,35.0,36.57575757575758,8,1,0,7.6,27.2,17.3,22.25,83.0,3.2
2023-12-30,passo fundo,37,31.0,39.827586206896555,4,1,0,10.6,26.9,16.8,21.85,77.1,1.8
2023-12-31,passo fundo,41,31.0,39.74193548387097,6,0,0,0.0,26.0,14.8,20.4,72.8,2.2
2024-01-01,passo fundo,54,52.0,39.395348837209305,1,0,0,0.0,30.5,17.2,23.85,69.5,3.4
2024-01-02,passo fundo,43,36.0,42.73529411764706,11,0,0,0.6,26.3,19.3,22.8,80.5,3.3
2024-01-03,passo fundo,44,46.0,42.833333333333336,5,1,0,0.0,29.1,17.2,23.15,77.0,2.9
2024-01-04,passo fundo,46,44.0,40.05128205128205,3,1,0,7.4,27.1,16.6,21.85,77.1,3.7
2024-01-05,passo fundo,50,39.0,42.256410256410255,10,1,1,0.0,29.3,17.5,23.4,71.7,3.5
2024-01-06,passo fundo,48,47.0,41.75609756097561,4,0,1,0.0,30.7,18.4,24.549999999999997,69.0,3.3
2024-01-07,passo fundo,50,53.0,41.142857142857146,9,1,1,0.0,33.2,20.4,26.8,71.3,3.4
2024-01-08,passo fundo,42,39.0,36.91891891891892,3,0,1,1.8,28.7,20.0,24.35,72.5,2.3
2024-01-09,passo fundo,41,37.0,39.529411764705884,6,1,1,0.0,31.7,18.6,25.15,79.8,3.0
2024-01-10,passo fundo,50,40.0,39.578947368421055,6,0,0,4.6,29.7,18.4,24.049999999999997,76.0,2.6
2024-01-11,passo fundo,39,27.0,43.30769230769231,4,0,0,0.0,28.4,21.3,24.85,79.5,3.4
2024-01-12,passo fundo,47,38.0,42.08108108108108,13,1,1,10.6,26.0,18.7,22.35,79.9,4.4
2024-01-13,passo fundo,46,45.0,37.07692307692308,6,0,1,0.0,30.9,17.1,24.0,72.8,3.3
2024-01-14,passo fundo,39,31.0,37.5,8,1,1,0.0,32.7,19.0,25.85,75.1,4.0
2024-01-15,passo fundo,50,49.0,42.74418604651163,5,2,0,13.0,30.0,18.9,24.45,83.1,2.8
2024-01-16,passo fundo,42,30.0,41.03448275862069,8,1,0,0.0,29.8,20.4,25.1,81.0,2.9
2024-01-17,passo fundo,44,39.0,40.083333333333336,6,2,0,36.2,26.6,18.8,22.700000000000003,92.2,3.6
2024-01-18,passo fundo,44,35.0,40.4,8,0,0,75.6,22.2,19.0,20.6,95.3,3.5
2024-01-19,passo fundo,54,52.0,36.31818181818182,11,1,0,45.8,29.5,19.9,24.7,80.3,2.6
2024-01-20,passo fundo,66,61.0,39.22222222222222,3,3,1,0.2,28.7,20.8,24.75,82.5,2.2
2024-01-21,passo fundo,48,50.0,40.65853658536585,8,4,0,0.0,26.3,18.4,22.35,80.2,4.0
2024-01-22,passo fundo,44,36.0,41.02857142857143,4,3,0,0.0,23.2,16.8,20.0,83.0,4.0
2024-01-23,passo fundo,38,28.0,43.857142857142854,6,0,0,5.6,23.2,14.7,18.95,81.8,4.0
2024-01-24,passo fundo,39,35.0,40.294117647058826,8,0,0,0.2,23.9,14.5,19.2,84.5,3.6
2024-01-25,passo fundo,50,44.0,37.59090909090909,5,0,1,15.6,24.2,13.4,18.8,73.8,3.7
2024-01-26,passo fundo,37,41.0,40.58064516129032,6,0,0,0.0,24.1,12.7,18.4,75.2,3.9
2024-01-27,passo fundo,43,44.0,38.4,3,0,0,3.2,23.4,13.4,18.4,84.0,3.2
2024-01-28,passo fundo,54,59.0,39.625,9,0,1,0.4,26.0,14.6,20.3,81.0,1.9
2024-01-29,passo fundo,52,47.0,45.595238095238095,7,3,0,0.0,27.5,14.1,20.8,76.9,1.9
2024-01-30,passo fundo,47,52.0,38.644444444444446,3,3,0,0.0,28.5,16.7,22.6,69.9,1.4
2024-01-31,passo fundo,58,57.0,37.627450980392155,9,0,0,0.0,28.9,15.8,22.35,65.0,2.7
2024-02-01,passo fundo,66,63.0,41.46666666666667,12,1,0,0.0,30.4,18.0,24.2,69.1,3.3
2024-02-02,passo fundo,52,46.0,37.79545454545455,7,2,0,0.0,30.5,18.5,24.5,68.3,3.3
2024-02-03,passo fundo,43,46.0,38.55,11,1,0,0.0,30.6,17.8,24.200000000000003,73.3,3.4
2024-02-04,passo fundo,57,59.0,39.04255319148936,8,5,0,0.0,31.0,20.1,25.55,74.0,2.5
2024-02-05,passo fundo,54,49.0,40.45652173913044,8,0,0,0.0,30.9,18.1,24.5,77.2,2.2
2024-02-06,passo fundo,46,43.0,41.43589743589744,8,0,0,3.4,31.3,20.6,25.950000000000003,76.5,3.3
2024-02-07,passo fundo,40,34.0,39.0,4,2,1,0.0,33.3,20.3,26.799999999999997,78.9,3.0
2024-02-08,passo fundo,55,55.0,42.98039215686274,10,1,1,24.2,31.5,18.5,25.0,75.9,2.2
2024-02-09,passo fundo,60,32.0,38.193548387096776,3,0,0,0.0,31.8,20.4,26.1,76.7,2.9
2024-02-10,passo fundo,51,46.0,37.15,4,0,0,0.2,30.9,20.7,25.799999999999997,76.7,3.3
2024-02-11,passo fundo,44,39.0,39.294117647058826,2,0,0,0.0,30.1,20.7,25.4,80.0,2.4
2024-02-12,passo fundo,49,35.0,44.40625,4,0,0,0.0,32.7,21.1,26.900000000000002,72.8,2.3
2024-02-13,passo fundo,42,40.0,41.542857142857144,7,1,0,44.0,26.9,20.9,23.9,90.6,2.1
2024-02-14,passo fundo,55,53.0,40.916666666666664,8,0,0,36.4,21.5,16.1,18.8,90.5,4.1
2024-02-15,passo fundo,42,34.0,38.088235294117645,7,2,0,0.0,20.2,16.5,18.35,89.4,4.4
2024-02-16,passo fundo,41,42.0,42.94285714285714,6,1,0,25.6,21.9,17.6,19.75,93.9,3.3
2024-02-17,passo fundo,56,50.0,37.422222222222224,10,2,0,1.2,27.5,18.5,23.0,85.2,3.3
2024-02-18,passo fundo,51,39.0,31.085714285714285,7,3,2,0.4,29.0,17.7,23.35,78.8,3.1
2024-02-19,passo fundo,46,40.0,36.78947368421053,11,0,0,2.6,27.0,18.4,22.7,87.3,2.2
2024-02-20,passo fundo,63,55.0,41.7,6,0,0,30.8,27.4,17.4,22.4,84.1,3.1
2024-02-21,passo fundo,50,43.0,38.857142857142854,6,1,0,0.0,27.9,17.0,22.45,77.3,3.1
2024-02-22,passo fundo,62,56.0,36.351851851851855,17,0,0,0.0,29.4,18.0,23.7,75.9,2.6
2024-02-23,passo fundo,79,69.0,39.564516129032256,12,3,0,0.0,31.1,19.2,25.15,76.9,2.3
2024-02-24,passo fundo,46,42.0,36.81578947368421,7,1,2,0.0,30.2,20.6,25.4,75.4,2.4
2024-02-25,passo fundo,50,38.0,41.45945945945946,9,4,0,0.0,29.5,20.2,24.85,79.3,3.5
2024-02-26,passo fundo,44,36.0,37.666666666666664,5,2,0,0.2,27.0,20.7,23.85,84.8,3.5
2024-02-27,passo fundo,40,29.0,38.3448275862069,7,2,0,61.2,26.6,19.1,22.85,95.3,2.3
2024-02-28,passo fundo,45,37.0,44.52777777777778,4,1,1,45.6,28.9,20.8,24.85,89.8,1.5
2024-02-29,passo fundo,52,42.0,38.707317073170735,8,1,0,24.0,27.0,18.4,22.7,89.0,1.3
2024-03-01,passo fundo,62,52.0,43.26,7,1,0,5.8,28.6,19.4,24.0,80.2,2.0
2024-03-02,passo fundo,56,56.0,37.729166666666664,7,1,0,0.0,30.2,19.1,24.65,79.1,2.9
2024-03-03,passo fundo,53,48.0,39.23076923076923,12,0,1,0.0,29.0,20.0,24.5,84.0,1.6
2024-03-04,passo fundo,44,37.0,42.34285714285714,8,0,0,3.8,22.9,19.7,21.299999999999997,93.1,3.1
2024-03-05,passo fundo,38,35.0,38.903225806451616,3,0,0,16.8,22.6,16.2,19.4,87.9,3.4
2024-03-06,passo fundo,41,31.0,45.63333333333333,6,0,0,0.0,27.1,12.5,19.8,83.0,2.4
2024-03-07,passo fundo,55,49.0,39.31818181818182,7,1,0,0.0,28.4,16.9,22.65,86.5,3.2
2024-03-08,passo fundo,34,31.0,36.357142857142854,3,2,0,18.6,21.8,19.0,20.4,95.3,3.3
2024-03-09,passo fundo,40,37.0,42.94285714285714,11,0,0,44.2,26.6,20.0,23.3,94.0,2.1
2024-03-10,passo fundo,44,43.0,36.513513513513516,5,1,0,0.8,29.5,16.5,23.0,79.0,1.7
2024-03-11,passo fundo,45,36.0,41.36363636363637,10,1,0,0.0,29.5,15.8,22.65,75.1,2.4
2024-03-12,passo fundo,43,34.0,35.333333333333336,2,1,0,0.0,31.2,17.1,24.15,73.3,2.5
2024-03-13,passo fundo,42,28.0,42.25,3,2,0,0.0,30.9,18.1,24.5,71.0,2.2
2024-03-14,passo fundo,42,46.0,43.16216216216216,8,1,0,0.0,32.5,19.4,25.95,68.5,2.0
2024-03-15,passo fundo,52,54.0,40.2093023255814,6,2,0,0.0,27.2,20.8,24.0,78.8,2.6
2024-03-16,passo fundo,47,44.0,41.0,8,3,0,0.6,29.8,19.9,24.85,90.0,2.3
2024-03-17,passo fundo,44,36.0,37.75,6,0,0,25.4,26.1,19.1,22.6,87.0,1.9
2024-03-18,passo fundo,63,61.0,34.42857142857143,10,0,1,0.0,30.8,19.2,25.0,80.3,2.1
2024-03-19,passo fundo,53,47.0,36.79545454545455,12,1,0,15.6,26.6,19.0,22.8,94.0,1.7
2024-03-20,passo fundo,47,40.0,42.13157894736842,9,1,0,40.4,31.2,19.2,25.2,84.1,3.1
2024-03-21,passo fundo,59,47.0,35.285714285714285,8,2,0,15.8,26.2,17.1,21.65,90.0,3.5
2024-03-22,passo fundo,48,41.0,40.972972972972975,7,0,0,1.6,20.3,13.5,16.9,82.8,4.6
2024-03-23,passo fundo,64,65.0,39.689655172413794,8,1,0,0.0,24.2,12.2,18.2,71.6,4.3
2024-03-24,passo fundo,35,34.0,41.392857142857146,5,0,0,0.0,26.4,14.8,20.6,69.6,2.9
2024-03-25,passo fundo,58,49.0,41.416666666666664,9,2,0,0.0,27.3,16.1,21.700000000000003,72.6,1.8
2024-03-26,passo fundo,48,44.0,39.06976744186046,10,1,0,0.0,27.2,14.3,20.75,75.5,2.6
2024-03-27,passo fundo,58,50.0,38.82222222222222,5,2,0,0.0,29.2,16.4,22.799999999999997,76.0,3.2
2024-03-28,passo fundo,63,50.0,39.61224489795919,9,1,0,0.0,29.8,18.4,24.1,78.5,1.7
2024-03-29,passo fundo,34,30.0,42.857142857142854,8,0,1,0.0,29.2,16.7,22.95,76.5,2.0
2024-03-30,passo fundo,36,34.0,40.303030303030305,5,1,0,0.4,29.9,15.8,22.85,71.3,2.0
2024-03-31,passo fundo,46,51.0,40.73913043478261,4,3,1,0.0,31.0,16.7,23.85,66.1,1.7
2024-04-01,passo fundo,52,45.0,38.61904761904762,6,0,0,0.0,31.8,18.5,25.15,65.5,2.7
2024-04-02,passo fundo,46,48.0,43.27906976744186,9,1,0,0.0,28.4,18.1,23.25,77.9,1.7
2024-04-03,passo fundo,41,37.0,41.74285714285714,5,0,0,0.0,33.7,17.2,25.450000000000003,68.3,3.0
2024-04-04,passo fundo,48,38.0,37.75675675675676,7,0,0,0.0,32.6,20.3,26.450000000000003,81.5,2.4
2024-04-05,passo fundo,44,43.0,45.78947368421053,8,1,0,27.6,26.8,18.8,22.8,86.7,2.5
2024-04-06,passo fundo,36,34.0,38.46875,6,0,0,0.0,29.0,14.3,21.65,73.3,3.6
2024-04-07,passo fundo,43,39.0,39.282051282051285,3,2,1,4.2,20.9,16.3,18.6,89.3,5.1
2024-04-08,passo fundo,48,42.0,41.08108108108108,10,2,0,22.4,26.2,16.8,21.5,87.0,1.6
2024-04-09,passo fundo,36,33.0,38.89655172413793,5,1,0,1.0,29.3,18.3,23.8,79.0,1.2
2024-04-10,passo fundo,62,51.0,37.895833333333336,6,1,0,0.0,29.9,17.9,23.9,77.6,1.9
2024-04-11,passo fundo,42,35.0,40.3125,8,3,0,2.2,20.8,15.4,18.1,92.0,4.1
2024-04-12,passo fundo,47,43.0,40.853658536585364,5,1,0,3.6,28.5,17.1,22.8,79.8,4.0
2024-04-13,passo fundo,40,31.0,41.3,8,5,0,0.0,26.1,19.0,22.55,82.8,4.0
2024-04-14,passo fundo,36,34.0,39.03448275862069,3,0,0,40.0,21.6,19.3,20.450000000000003,93.1,3.9
2024-04-15,passo fundo,59,49.0,40.775510204081634,11,2,0,18.8,24.5,19.4,21.95,87.0,4.2
2024-04-16,passo fundo,34,32.0,38.10344827586207,5,2,0,0.0,22.2,20.5,21.35,94.5,3.4
2024-04-17,passo fundo,65,63.0,40.333333333333336,15,2,0,70.0,18.9,13.4,16.15,79.1,2.6
2024-04-18,passo fundo,49,42.0,40.17948717948718,6,1,0,0.0,21.8,9.7,15.75,70.6,1.4
2024-04-19,passo fundo,74,62.0,39.916666666666664,7,0,1,0.0,24.6,10.9,17.75,61.0,1.8
2024-04-20,passo fundo,62,51.0,38.86666666666667,13,1,0,0.0,26.3,12.0,19.15,65.9,3.1
2024-04-21,passo fundo,47,51.0,38.76190476190476,5,1,1,0.0,28.7,12.5,20.6,64.8,2.7
2024-04-22,passo fundo,45,38.0,43.083333333333336,5,2,0,0.0,23.2,14.8,19.0,80.2,2.2
2024-04-23,passo fundo,38,37.0,35.61764705882353,10,0,0,7.6,24.0,17.0,20.5,91.8,3.1
2024-04-24,passo fundo,43,35.0,37.303030303030305,7,1,0,8.4,24.6,16.5,20.55,89.3,1.7
2024-04-25,passo fundo,43,46.0,38.375,5,1,0,5.0,25.4,16.9,21.15,85.7,2.5
2024-04-26,passo fundo,47,36.0,39.205882352941174,10,1,0,1.2,30.2,16.8,23.5,78.5,4.2
2024-04-27,passo fundo,40,43.0,38.55555555555556,6,2,0,0.0,30.5,19.2,24.85,73.6,5.7
2024-04-28,passo fundo,28,35.0,39.69230769230769,7,0,0,12.2,24.4,17.5,20.95,94.8,2.2
2024-04-29,passo fundo,36,37.0,42.05714285714286,6,0,0,12.6,28.9,18.3,23.6,88.7,3.8
2024-04-30,passo fundo,54,48.0,39.48780487804878,7,1,0,9.4,26.8,20.0,23.4,78.8,3.9
2024-05-01,passo fundo,36,34.0,35.625,4,1,1,0.4,25.6,20.7,23.15,83.7,5.1
2024-05-02,passo fundo,32,36.0,41.67857142857143,6,1,0,92.4,23.1,16.8,19.950000000000003,94.9,4.2
2024-05-03,passo fundo,33,30.0,41.7037037037037,8,0,0,38.0,19.6,16.3,17.950000000000003,94.7,2.2
2024-05-04,passo fundo,35,29.0,36.2962962962963,5,2,0,72.4,19.2,16.6,17.9,96.3,3.1
2024-05-05,passo fundo,26,23.0,34.333333333333336,7,0,0,50.4,28.6,17.4,23.0,80.9,3.6
2024-05-06,passo fundo,30,30.0,42.75,4,0,1,0.0,28.7,18.2,23.45,68.6,4.8
2024-05-07,passo fundo,26,21.0,37.22222222222222,6,2,0,0.0,29.6,18.1,23.85,65.7,4.9
2024-05-08,passo fundo,25,16.0,41.0,3,0,0,0.0,28.8,19.7,24.25,73.2,5.7
2024-05-09,passo fundo,27,24.0,39.85,7,0,0,12.6,20.3,13.1,16.7,84.5,2.2
2024-05-10,passo fundo,31,28.0,44.34615384615385,7,0,0,0.0,23.0,14.3,18.65,91.5,2.7
2024-05-11,passo fundo,34,33.0,34.93333333333333,2,1,0,3.0,25.5,16.6,21.05,90.4,2.4
2024-05-12,passo fundo,41,42.0,36.1578947368421,3,1,0,17.2,23.7,18.2,20.95,91.4,3.5
2024-05-13,passo fundo,34,34.0,42.61538461538461,6,1,0,16.0,21.5,14.8,18.15,96.5,2.8
2024-05-14,passo fundo,28,34.0,38.44444444444444,4,1,0,6.2,12.6,9.1,10.85,86.7,2.6
2024-05-15,passo fundo,28,27.0,39.4,4,0,0,0.0,14.7,4.5,9.6,71.6,1.4
2024-05-16,passo fundo,41,40.0,39.567567567567565,4,0,0,3.2,18.2,7.5,12.85,90.7,2.4
2024-05-17,passo fundo,34,28.0,43.392857142857146,4,5,0,14.6,13.6,11.1,12.35,97.9,0.9
2024-05-18,passo fundo,33,28.0,35.32,6,2,0,21.4,11.5,8.5,10.0,91.7,3.0
2024-05-19,passo fundo,33,30.0,37.92857142857143,7,1,0,0.6,12.9,8.5,10.7,94.1,1.2
2024-05-20,passo fundo,46,41.0,41.775,3,1,0,0.8,16.8,9.1,12.95,83.7,1.7
2024-05-21,passo fundo,40,38.0,40.90909090909091,6,2,0,0.0,23.8,10.2,17.0,79.1,3.8
2024-05-22,passo fundo,37,31.0,38.25806451612903,6,0,0,0.0,28.3,13.5,20.9,77.2,4.9
2024-05-23,passo fundo,36,30.0,36.44444444444444,6,0,0,2.0,22.2,17.7,19.95,85.9,3.4
2024-05-24,passo fundo,34,29.0,36.07142857142857,4,1,0,14.0,19.1,14.1,16.6,95.5,2.9
2024-05-25,passo fundo,33,26.0,37.041666666666664,3,2,0,4.4,9.7,5.4,7.55,87.8,2.5
2024-05-26,passo fundo,33,26.0,29.76,6,0,0,0.0,15.3,3.8,9.55,84.7,3.9
2024-05-27,passo fundo,28,22.0,42.95,4,2,0,6.2,13.2,7.5,10.35,94.4,2.9
2024-05-28,passo fundo,24,20.0,42.73684210526316,3,0,0,6.4,9.2,4.6,6.8999999999999995,93.0,3.6
2024-05-29,passo fundo,40,31.0,44.233333333333334,10,0,0,1.2,14.7,4.8,9.75,88.8,1.5
2024-05-30,passo fundo,22,17.0,40.333333333333336,3,0,0,0.0,16.7,4.6,10.649999999999999,86.3,2.2
2024-05-31,passo fundo,41,39.0,37.25714285714286,11,5,0,0.2,17.8,4.7,11.25,85.0,2.6
2024-06-01,passo fundo,48,42.0,39.5945945945946,5,1,0,0.0,20.8,8.7,14.75,76.7,4.3
2024-06-02,passo fundo,37,29.0,37.392857142857146,4,1,0,0.0,25.3,10.5,17.9,73.3,3.6
